# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_bidirectional_gene_fusion	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_gene_fusion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
CTC-459F4.3	ENSG00000267575	ENST00000588784	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
CTC-459F4.3	ENSG00000267575	ENST00000590628	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
CTC-459F4.3	ENSG00000267575	ENST00000591549	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
CTC-459F4.3	ENSG00000267575	ENST00000592404	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
CTC-459F4.7	ENSG00000267389	ENST00000592118	processed_pseudogene	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
CTC-462L7.1	ENSG00000261589	ENST00000565472	lincRNA	0	0	0	34	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	20
CTC-501O10.1	ENSG00000267440	ENST00000593169	lincRNA	0	0	0	83	0	0	0	0	0	0	0	0	10	0	0	56	0	3	0	0	0	0	0	0	0	0	0	0	0	14
CTC-507E2.1	ENSG00000267003	ENST00000588135	antisense	0	1	0	49	0	0	0	0	0	0	0	0	12	0	0	6	0	21	0	0	0	1	0	0	0	0	0	0	0	11
CTC-507E2.2	ENSG00000267592	ENST00000587835	processed_pseudogene	0	0	0	40	0	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18
CTC-524C5.2	ENSG00000263272	ENST00000575890	antisense	0	0	0	76	0	0	0	0	0	0	0	0	36	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	18
CTC-524C5.5	ENSG00000262099	ENST00000571506	lincRNA	0	0	0	14	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CTC-542B22.1	ENSG00000265046	ENST00000585025	lincRNA	0	0	0	37	0	0	0	0	0	0	0	0	23	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	11
CTC-542B22.2	ENSG00000263990	ENST00000583236	lincRNA	0	0	0	68	0	0	0	0	0	0	0	0	12	0	0	38	0	3	0	0	0	0	0	0	0	0	0	0	0	15
CTC1	ENSG00000178971	ENST00000315684	protein_coding	0	1	2	74	0	0	0	0	0	0	0	0	5	0	0	48	2	0	0	0	0	2	0	0	0	0	0	0	0	22
CTC1	ENSG00000178971	ENST00000449476	nonsense_mediated_decay	0	2	0	78	1	0	0	0	0	0	0	0	6	0	0	48	0	3	0	0	0	2	0	0	0	0	0	0	0	22
CTC1	ENSG00000178971	ENST00000578240	retained_intron	0	1	0	19	0	0	0	0	0	0	0	0	4	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	12
CTC1	ENSG00000178971	ENST00000578441	retained_intron	0	1	0	14	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	9
CTC1	ENSG00000178971	ENST00000578537	nonsense_mediated_decay	0	1	0	19	1	0	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	12
CTC1	ENSG00000178971	ENST00000579066	retained_intron	0	0	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
CTC1	ENSG00000178971	ENST00000580299	protein_coding	0	0	1	11	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	7
CTC1	ENSG00000178971	ENST00000581671	processed_transcript	0	1	0	69	0	0	0	0	0	0	0	0	8	0	0	40	0	0	0	0	0	1	0	0	0	0	0	0	0	22
CTC1	ENSG00000178971	ENST00000581729	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTC1	ENSG00000178971	ENST00000581967	retained_intron	0	0	0	21	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTC1	ENSG00000178971	ENST00000583254	retained_intron	0	0	0	21	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTC1	ENSG00000178971	ENST00000584439	retained_intron	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CTC1	ENSG00000178971	ENST00000584842	retained_intron	0	0	0	48	0	0	0	0	0	0	0	0	13	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	16
CTD-2006K23.1	ENSG00000261222	ENST00000569279	lincRNA	0	0	0	91	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	64
CTD-2006K23.1	ENSG00000261222	ENST00000577560	lincRNA	0	0	0	36	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23
CTD-2006K23.1	ENSG00000261222	ENST00000581412	lincRNA	0	0	0	105	0	0	0	0	0	0	0	0	21	0	0	50	0	4	0	0	0	0	0	0	0	0	0	0	0	30
CTD-2006K23.2	ENSG00000264659	ENST00000582959	antisense	0	0	0	35	0	0	0	0	0	0	0	0	11	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	9
CTD-2008P7.1	ENSG00000260777	ENST00000564762	lincRNA	0	0	0	14	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2008P7.10	ENSG00000267644	ENST00000587058	lincRNA	0	0	0	37	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19
CTD-2008P7.3	ENSG00000264486	ENST00000578466	lincRNA	0	0	0	22	0	0	0	0	0	0	0	0	9	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	4
CTD-2008P7.5	ENSG00000264029	ENST00000583209	unprocessed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8
CTD-2008P7.6	ENSG00000266306	ENST00000584928	unprocessed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2008P7.7	ENSG00000263788	ENST00000581722	processed_pseudogene	0	0	0	13	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2008P7.8	ENSG00000266830	ENST00000579045	lincRNA	0	0	0	18	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10
CTD-2008P7.9	ENSG00000267259	ENST00000592016	lincRNA	0	0	0	33	0	0	0	0	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	18
CTD-2020K17.1	ENSG00000267121	ENST00000585471	antisense	0	0	0	33	0	0	0	0	0	0	0	0	22	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.1	ENSG00000267121	ENST00000586376	antisense	0	0	0	101	0	0	0	0	0	0	0	0	11	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.1	ENSG00000267121	ENST00000590495	antisense	0	0	0	29	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.1	ENSG00000267121	ENST00000590522	antisense	0	0	0	31	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.1	ENSG00000267121	ENST00000591365	antisense	0	0	0	34	0	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2020K17.3	ENSG00000233175	ENST00000393507	antisense	0	0	0	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.3	ENSG00000233175	ENST00000587534	antisense	0	1	0	23	0	0	0	0	0	0	0	0	15	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	5
CTD-2020K17.4	ENSG00000233483	ENST00000420431	antisense	0	0	0	14	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2020K17.4	ENSG00000233483	ENST00000589518	antisense	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2020K17.4	ENSG00000233483	ENST00000591361	antisense	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2021A8.2	ENSG00000228897	ENST00000444843	processed_pseudogene	0	0	0	39	0	0	0	0	0	0	0	0	25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
CTD-2021A8.3	ENSG00000227080	ENST00000446669	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
CTD-2026D20.2	ENSG00000253347	ENST00000523101	antisense	0	0	0	102	0	0	0	0	0	0	0	0	15	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CTD-2033D24.1	ENSG00000262135	ENST00000570895	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
CTD-2033D24.2	ENSG00000236319	ENST00000455347	processed_transcript	0	0	0	137	0	0	0	0	0	0	0	0	21	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2033D24.2	ENSG00000236319	ENST00000570572	transcribed_processed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	0	21	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2047H16.2	ENSG00000262979	ENST00000576808	sense_intronic	0	0	0	59	0	0	0	0	0	0	0	0	20	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	33
CTD-2047H16.4	ENSG00000263069	ENST00000572151	antisense	0	0	0	211	0	0	0	0	0	0	0	0	15	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2047H16.4	ENSG00000263069	ENST00000573394	antisense	0	0	0	138	0	0	0	0	0	0	0	0	5	0	0	117	0	1	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2047H16.4	ENSG00000263069	ENST00000575034	antisense	0	0	0	216	0	0	0	0	0	0	0	0	16	0	0	181	0	4	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2095E4.1	ENSG00000265574	ENST00000583470	processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2104P17.1	ENSG00000231625	ENST00000452153	processed_transcript	16	0	0	33	0	0	0	16	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CTD-2104P17.1	ENSG00000231625	ENST00000574288	transcribed_unprocessed_pseudogene	8	0	0	56	0	0	0	8	0	0	0	0	14	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2116F7.1	ENSG00000214105	ENST00000397549	lincRNA	0	0	0	80	0	0	0	0	0	0	0	0	25	0	0	8	0	21	0	0	0	0	0	0	0	0	0	0	0	26
CTD-2132N18.2	ENSG00000267221	ENST00000587304	sense_intronic	0	0	0	31	0	0	0	0	0	0	0	0	10	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	16
CTD-2132N18.3	ENSG00000267261	ENST00000585562	nonsense_mediated_decay	0	0	0	46	0	0	0	0	0	0	0	0	19	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CTD-2132N18.3	ENSG00000267261	ENST00000592248	nonsense_mediated_decay	0	0	0	61	0	0	0	0	0	0	0	0	19	0	0	26	0	1	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2132N18.3	ENSG00000267261	ENST00000592574	protein_coding	0	1	0	126	0	0	0	0	0	0	0	0	19	0	0	98	0	0	0	0	0	0	0	0	0	0	0	1	0	9
CTD-2132N18.4	ENSG00000270010	ENST00000602842	sense_intronic	0	0	0	18	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2145A24.3	ENSG00000265478	ENST00000584957	lincRNA	0	0	0	32	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2145A24.4	ENSG00000264273	ENST00000577360	antisense	0	0	0	55	0	0	0	0	0	0	0	0	25	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	27
CTD-2200P10.1	ENSG00000266826	ENST00000583666	processed_pseudogene	0	0	0	23	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CTD-2200P10.3	ENSG00000266561	ENST00000578177	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2206N4.1	ENSG00000266048	ENST00000584401	processed_pseudogene	0	0	0	33	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CTD-2206N4.2	ENSG00000266013	ENST00000582518	lincRNA	0	0	0	42	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
CTD-2206N4.4	ENSG00000263818	ENST00000577328	processed_transcript	0	0	0	47	0	0	0	0	0	0	0	0	26	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	12
CTD-2206N4.4	ENSG00000263818	ENST00000578423	processed_transcript	0	0	0	256	0	0	0	0	0	0	0	0	23	0	0	209	0	6	0	0	0	0	0	0	0	0	0	0	0	18
CTD-2206N4.4	ENSG00000263818	ENST00000583447	processed_transcript	0	0	0	119	0	0	0	0	0	0	0	0	20	0	0	74	0	7	0	0	0	0	0	0	0	0	0	0	0	18
CTD-2206N4.4	ENSG00000263818	ENST00000584586	transcribed_processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	0	22	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	20
CTD-2227E11.1	ENSG00000270933	ENST00000602992	lincRNA	0	0	0	48	0	0	0	0	0	0	0	0	31	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2244F11.2	ENSG00000248883	ENST00000508857	unprocessed_pseudogene	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CTD-2246P4.1	ENSG00000267065	ENST00000585863	lincRNA	0	0	0	85	0	0	0	0	0	0	0	0	26	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	30
CTD-2267D19.2	ENSG00000265666	ENST00000581080	antisense	0	0	0	17	0	0	0	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2267D19.3	ENSG00000266208	ENST00000578774	protein_coding	0	1	0	14	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	7
CTD-2267D19.4	ENSG00000264655	ENST00000583752	processed_pseudogene	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CTD-2267D19.6	ENSG00000270145	ENST00000602403	lincRNA	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2303H24.2	ENSG00000273018	ENST00000420856	retained_intron	0	0	0	263	0	0	0	0	0	0	0	0	50	0	0	126	0	20	0	0	0	0	0	0	0	0	0	0	0	67
CTD-2303H24.2	ENSG00000273018	ENST00000425211	processed_transcript	0	1	0	432	0	0	0	0	0	0	0	0	48	0	0	295	0	43	0	0	0	1	0	0	0	0	0	0	0	47
CTD-2303H24.2	ENSG00000273018	ENST00000446853	processed_transcript	1	0	0	365	0	0	0	0	0	0	0	0	68	0	0	246	0	3	0	0	1	0	0	0	0	0	0	0	0	49
CTD-2303H24.2	ENSG00000273018	ENST00000581595	processed_transcript	1	2	0	294	0	0	0	0	0	0	0	0	43	0	0	160	0	21	0	0	1	2	0	0	0	0	0	0	0	73
CTD-2303H24.2	ENSG00000273018	ENST00000608141	processed_transcript	0	0	0	364	0	0	0	0	0	0	0	0	48	0	0	263	0	14	0	0	0	0	0	0	0	0	0	0	0	39
CTD-2303H24.2	ENSG00000273018	ENST00000608216	processed_transcript	2	1	0	478	0	0	0	0	0	0	0	0	48	0	0	369	0	15	0	0	2	1	0	0	0	0	0	0	0	49
CTD-2303H24.2	ENSG00000273018	ENST00000608313	processed_transcript	0	0	0	259	0	0	0	0	0	0	0	0	48	0	0	124	0	15	0	0	0	0	0	0	0	0	0	0	0	72
CTD-2303H24.2	ENSG00000273018	ENST00000608385	retained_intron	0	0	0	299	0	0	0	0	0	0	0	0	48	0	0	182	0	20	0	0	0	0	0	0	0	0	0	0	0	49
CTD-2303H24.2	ENSG00000273018	ENST00000608726	processed_transcript	1	1	0	194	0	0	0	0	0	0	0	0	48	0	0	61	0	22	0	0	1	1	0	0	0	0	0	0	0	65
CTD-2303H24.2	ENSG00000273018	ENST00000609193	processed_transcript	1	0	0	480	0	0	0	0	0	0	0	0	49	0	0	370	0	13	0	0	1	0	0	0	0	0	0	0	0	49
CTD-2303H24.2	ENSG00000273018	ENST00000609272	processed_transcript	0	0	0	278	0	0	0	0	0	0	0	0	65	0	0	159	0	10	0	0	0	0	0	0	0	0	0	0	0	44
CTD-2303H24.2	ENSG00000273018	ENST00000609578	retained_intron	0	0	0	227	0	0	0	0	0	0	0	0	45	0	0	119	0	12	0	0	0	0	0	0	0	0	0	0	0	51
CTD-2303H24.2	ENSG00000273018	ENST00000609805	processed_transcript	1	1	0	300	0	0	0	0	0	0	0	0	48	0	0	193	0	15	0	0	1	1	0	0	0	0	0	0	0	46
CTD-2303H24.2	ENSG00000273018	ENST00000609831	processed_transcript	0	3	0	233	0	0	0	0	0	0	0	0	61	0	0	86	0	14	0	0	0	3	0	0	0	0	0	0	0	75
CTD-2303H24.2	ENSG00000273018	ENST00000609832	processed_transcript	2	1	0	455	0	0	0	0	0	0	0	0	61	0	0	336	0	12	0	0	2	1	0	0	0	0	0	0	0	49
CTD-2303H24.2	ENSG00000273018	ENST00000610155	processed_transcript	1	1	0	302	0	0	0	0	0	0	0	0	48	0	0	191	0	21	0	0	1	1	0	0	0	0	0	0	0	44
CTD-2309O5.3	ENSG00000261848	ENST00000572821	lincRNA	0	0	0	179	0	0	0	0	0	0	0	0	20	0	0	144	0	2	0	0	0	0	0	0	0	0	0	0	0	13
CTD-2309O5.3	ENSG00000261848	ENST00000575487	lincRNA	0	0	0	76	0	0	0	0	0	0	0	0	24	0	0	38	0	3	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2319I12.1	ENSG00000261040	ENST00000566140	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.1	ENSG00000261040	ENST00000587298	lincRNA	0	0	0	40	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2319I12.1	ENSG00000261040	ENST00000588180	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.1	ENSG00000261040	ENST00000589777	retained_intron	0	0	0	29	0	0	0	0	0	0	0	0	16	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	8
CTD-2319I12.1	ENSG00000261040	ENST00000589987	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.1	ENSG00000261040	ENST00000590012	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.1	ENSG00000261040	ENST00000590346	lincRNA	0	0	0	48	0	0	0	0	0	0	0	0	16	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.1	ENSG00000261040	ENST00000592556	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2319I12.2	ENSG00000267416	ENST00000589740	lincRNA	0	0	0	49	0	0	0	0	0	0	0	0	14	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2319I12.3	ENSG00000267295	ENST00000590609	unprocessed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	0	21	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CTD-2319I12.4	ENSG00000267248	ENST00000586143	retained_intron	0	0	0	40	0	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2319I12.4	ENSG00000267248	ENST00000590744	lincRNA	0	1	0	55	0	0	0	0	0	0	0	0	8	0	0	32	0	0	0	0	0	1	0	0	0	0	0	0	0	16
CTD-2319I12.5	ENSG00000267095	ENST00000592317	lincRNA	0	0	0	49	0	0	0	0	0	0	0	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	15
CTD-2320J21.1	ENSG00000271253	ENST00000604949	processed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23
CTD-2336H13.2	ENSG00000259995	ENST00000567777	lincRNA	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
CTD-2349P21.1	ENSG00000242439	ENST00000490847	processed_pseudogene	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CTD-2349P21.10	ENSG00000265791	ENST00000585212	sense_intronic	0	0	0	72	0	0	0	0	0	0	0	0	32	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	36
CTD-2349P21.11	ENSG00000265334	ENST00000580873	antisense	0	0	0	57	0	0	0	0	0	0	0	0	3	0	0	41	0	2	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2349P21.5	ENSG00000263603	ENST00000579639	lincRNA	0	0	0	45	0	0	0	0	0	0	0	0	27	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	12
CTD-2349P21.5	ENSG00000263603	ENST00000581019	lincRNA	0	0	0	42	0	0	0	0	0	0	0	0	26	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2349P21.6	ENSG00000265443	ENST00000582841	lincRNA	0	0	0	34	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19
CTD-2349P21.9	ENSG00000266490	ENST00000580085	lincRNA	0	0	0	46	0	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19
CTD-2350C19.1	ENSG00000264098	ENST00000583956	antisense	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5
CTD-2350C19.2	ENSG00000265254	ENST00000580714	antisense	0	0	0	16	0	0	0	0	0	0	0	0	6	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2350C19.5	ENSG00000263870	ENST00000579654	unprocessed_pseudogene	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CTD-2357A8.3	ENSG00000267123	ENST00000586185	lincRNA	0	0	0	117	0	0	0	0	0	0	0	0	22	0	0	67	0	4	0	0	0	0	0	0	0	0	0	0	0	24
CTD-2357A8.3	ENSG00000267123	ENST00000590023	lincRNA	0	0	0	120	0	0	0	0	0	0	0	0	22	0	0	50	0	2	0	0	0	0	0	0	0	0	0	0	0	46
CTD-2357A8.3	ENSG00000267123	ENST00000591384	lincRNA	0	0	0	124	0	0	0	0	0	0	0	0	22	0	0	73	0	4	0	0	0	0	0	0	0	0	0	0	0	25
CTD-2370N5.3	ENSG00000265118	ENST00000578021	nonsense_mediated_decay	256	0	0	41	0	0	0	56	0	0	0	0	4	200	200	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2370N5.3	ENSG00000265118	ENST00000578584	protein_coding	248	0	0	42	0	0	0	48	0	0	0	0	5	200	200	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2370N5.3	ENSG00000265118	ENST00000581884	nonsense_mediated_decay	240	0	0	41	0	0	0	40	0	0	0	0	4	32	200	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2370N5.3	ENSG00000265118	ENST00000584948	protein_coding	232	0	0	41	0	0	0	32	0	0	0	0	4	200	200	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CTD-2373H9.5	ENSG00000267491	ENST00000591108	antisense	0	0	0	72	0	0	0	0	0	0	0	0	22	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	40
CTD-2377D24.2	ENSG00000244559	ENST00000474761	processed_pseudogene	0	0	0	41	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
CTD-2377D24.4	ENSG00000242407	ENST00000495536	lincRNA	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CTD-2377D24.6	ENSG00000244649	ENST00000478824	lincRNA	0	0	0	41	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11
CTD-2377D24.6	ENSG00000244649	ENST00000492522	lincRNA	0	0	0	36	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
CTD-2377D24.8	ENSG00000262745	ENST00000575202	lincRNA	0	0	0	96	0	0	0	0	0	0	0	0	16	0	0	67	0	1	0	0	0	0	0	0	0	0	0	0	0	12
CTD-2378E21.1	ENSG00000267109	ENST00000592809	lincRNA	0	0	0	213	0	0	0	0	0	0	0	0	12	0	0	194	0	3	0	0	0	0	0	0	0	0	0	0	0	4
CTD-2501B8.5	ENSG00000228979	ENST00000416490	processed_pseudogene	0	0	0	21	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
CTD-2501B8.5	ENSG00000228979	ENST00000606284	processed_pseudogene	0	0	0	21	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
